# tracer: function_graph
#
#     TIME         TASK/PID         DURATION                  FUNCTION CALLS
#      |            |    |           |   |                     |   |   |   |
5640901.758944 |    squid-920    |               |                    _raw_spin_unlock_bh() {
5640901.758945 |    squid-920    |   0.095 us    |                      __local_bh_enable_ip();
5640901.758945 |    squid-920    |   0.712 us    |                    } /* _raw_spin_unlock_bh */
5640901.758945 |    squid-920    |               |                    tcp_v4_do_rcv() {
5640901.758946 |    squid-920    |   0.090 us    |                      ipv4_dst_check();
5640901.758946 |    squid-920    |               |                      tcp_rcv_established() {
5640901.758947 |    squid-920    |   0.145 us    |                        tcp_queue_rcv();
5640901.758948 |    squid-920    |               |                        tcp_event_data_recv() {
5640901.758948 |    squid-920    |   0.095 us    |                          tcp_grow_window.isra.42();
5640901.758949 |    squid-920    |   0.802 us    |                        } /* tcp_event_data_recv */
5640901.758949 |    squid-920    |               |                        __tcp_ack_snd_check() {
5640901.758949 |    squid-920    |               |                          tcp_send_delayed_ack() {
5640901.758950 |    squid-920    |   0.090 us    |                            bictcp_cwnd_event();
5640901.758950 |    squid-920    |               |                            sk_reset_timer() {
5640901.758951 |    squid-920    |   0.095 us    |                              mod_timer();
5640901.758951 |    squid-920    |   0.747 us    |                            } /* sk_reset_timer */
5640901.758952 |    squid-920    |   2.085 us    |                          } /* tcp_send_delayed_ack */
5640901.758952 |    squid-920    |   2.747 us    |                        } /* __tcp_ack_snd_check */
5640901.758952 |    squid-920    |               |                        sock_def_readable() {
5640901.758953 |    squid-920    |               |                          __wake_up_sync_key() {
5640901.758953 |    squid-920    |   0.106 us    |                            _raw_spin_lock_irqsave();
5640901.758954 |    squid-920    |               |                            __wake_up_common() {
5640901.758954 |    squid-920    |               |                              ep_poll_callback() {
5640901.758954 |    squid-920    |   0.115 us    |                                _raw_spin_lock_irqsave();
5640901.758955 |    squid-920    |   0.101 us    |                                _raw_spin_unlock_irqrestore();
5640901.758956 |    squid-920    |   1.439 us    |                              } /* ep_poll_callback */
5640901.758956 |    squid-920    |   2.110 us    |                            } /* __wake_up_common */
5640901.758956 |    squid-920    |   0.110 us    |                            _raw_spin_unlock_irqrestore();
5640901.758957 |    squid-920    |   4.170 us    |                          } /* __wake_up_sync_key */
5640901.758957 |    squid-920    |   4.813 us    |                        } /* sock_def_readable */
5640901.758958 |    squid-920    |   11.002 us   |                      } /* tcp_rcv_established */
5640901.758958 |    squid-920    |   12.286 us   |                    } /* tcp_v4_do_rcv */
5640901.758958 |    squid-920    |   0.090 us    |                    _cond_resched();
5640901.758959 |    squid-920    |               |                    tcp_v4_do_rcv() {
5640901.758960 |    squid-920    |   0.096 us    |                      ipv4_dst_check();
5640901.758961 |    squid-920    |               |                      tcp_rcv_established() {
5640901.758961 |    squid-920    |               |                        tcp_queue_rcv() {
5640901.758961 |    squid-920    |               |                          tcp_try_coalesce() {
5640901.758962 |    squid-920    |               |                            skb_try_coalesce() {
5640901.758962 |    squid-920    |   0.155 us    |                              page_address();
5640901.758963 |    squid-920    |   0.922 us    |                            } /* skb_try_coalesce */
5640901.758963 |    squid-920    |   1.609 us    |                          } /* tcp_try_coalesce */
5640901.758963 |    squid-920    |   2.271 us    |                        } /* tcp_queue_rcv */
5640901.758964 |    squid-920    |               |                        tcp_event_data_recv() {
5640901.758964 |    squid-920    |   0.095 us    |                          tcp_grow_window.isra.42();
5640901.758965 |    squid-920    |   0.772 us    |                        } /* tcp_event_data_recv */
5640901.758965 |    squid-920    |               |                        __tcp_ack_snd_check() {
5640901.758965 |    squid-920    |   0.106 us    |                          __tcp_select_window();
5640901.758966 |    squid-920    |               |                          tcp_send_delayed_ack() {
5640901.758966 |    squid-920    |   0.085 us    |                            bictcp_cwnd_event();
5640901.758967 |    squid-920    |               |                            sk_reset_timer() {
5640901.758967 |    squid-920    |   0.090 us    |                              mod_timer();
5640901.758968 |    squid-920    |   0.742 us    |                            } /* sk_reset_timer */
5640901.758968 |    squid-920    |   2.045 us    |                          } /* tcp_send_delayed_ack */
5640901.758969 |    squid-920    |   3.334 us    |                        } /* __tcp_ack_snd_check */
5640901.758969 |    squid-920    |               |                        kfree_skb_partial() {
5640901.758969 |    squid-920    |               |                          skb_release_head_state() {
5640901.758970 |    squid-920    |   0.100 us    |                            dst_release();
5640901.758970 |    squid-920    |   0.772 us    |                          } /* skb_release_head_state */
5640901.758971 |    squid-920    |   0.110 us    |                          kmem_cache_free();
5640901.758971 |    squid-920    |   2.090 us    |                        } /* kfree_skb_partial */
5640901.758972 |    squid-920    |               |                        sock_def_readable() {
5640901.758972 |    squid-920    |               |                          __wake_up_sync_key() {
5640901.758972 |    squid-920    |   0.120 us    |                            _raw_spin_lock_irqsave();
5640901.758973 |    squid-920    |               |                            __wake_up_common() {
5640901.758973 |    squid-920    |               |                              ep_poll_callback() {
5640901.758974 |    squid-920    |   0.111 us    |                                _raw_spin_lock_irqsave();
5640901.758974 |    squid-920    |   0.100 us    |                                _raw_spin_unlock_irqrestore();
5640901.758975 |    squid-920    |   1.404 us    |                              } /* ep_poll_callback */
5640901.758975 |    squid-920    |   2.065 us    |                            } /* __wake_up_common */
5640901.758976 |    squid-920    |   0.105 us    |                            _raw_spin_unlock_irqrestore();
5640901.758976 |    squid-920    |   4.135 us    |                          } /* __wake_up_sync_key */
5640901.758977 |    squid-920    |   4.772 us    |                        } /* sock_def_readable */
5640901.758977 |    squid-920    |   16.200 us   |                      } /* tcp_rcv_established */
5640901.758977 |    squid-920    |   17.489 us   |                    } /* tcp_v4_do_rcv */
5640901.758978 |    squid-920    |   0.090 us    |                    _cond_resched();
5640901.758978 |    squid-920    |   0.136 us    |                    _raw_spin_lock_bh();
5640901.758979 |    squid-920    |   34.772 us   |                  } /* __release_sock */
5640901.758979 |    squid-920    |   0.095 us    |                  tcp_release_cb();
5640901.758980 |    squid-920    |               |                  _raw_spin_unlock_bh() {
5640901.758980 |    squid-920    |   0.101 us    |                    __local_bh_enable_ip();
5640901.758981 |    squid-920    |   0.772 us    |                  } /* _raw_spin_unlock_bh */
5640901.758981 |    squid-920    |   38.171 us   |                } /* release_sock */
5640901.758982 |    squid-920    |   230.613 us  |              } /* tcp_recvmsg */
5640901.758982 |    squid-920    |   231.295 us  |            } /* inet_recvmsg */
5640901.758982 |    squid-920    |   235.370 us  |          } /* sock_recvmsg */
5640901.758982 |    squid-920    |   236.127 us  |        } /* sock_read_iter */
5640901.758983 |    squid-920    |   236.914 us  |      } /* new_sync_read */
5640901.758983 |    squid-920    |   237.977 us  |    } /* __vfs_read */
5640901.758983 |    squid-920    |   0.090 us    |    __fsnotify_parent();
5640901.758984 |    squid-920    |   0.125 us    |    fsnotify();
5640901.758985 |    squid-920    |   245.275 us  |  } /* vfs_read */
5640901.759168 |    squid-920    |               |  vfs_read() {
5640901.759169 |    squid-920    |               |    rw_verify_area() {
5640901.759169 |    squid-920    |               |      security_file_permission() {
5640901.759170 |    squid-920    |               |        apparmor_file_permission() {
5640901.759170 |    squid-920    |               |          common_file_perm() {
5640901.759171 |    squid-920    |   0.120 us    |            aa_file_perm();
5640901.759171 |    squid-920    |   0.848 us    |          } /* common_file_perm */
5640901.759172 |    squid-920    |   1.483 us    |        } /* apparmor_file_permission */
5640901.759172 |    squid-920    |   0.095 us    |        __fsnotify_parent();
5640901.759173 |    squid-920    |   0.106 us    |        fsnotify();
5640901.759173 |    squid-920    |   3.458 us    |      } /* security_file_permission */
5640901.759173 |    squid-920    |   4.125 us    |    } /* rw_verify_area */
5640901.759174 |    squid-920    |               |    __vfs_read() {
5640901.759174 |    squid-920    |               |      new_sync_read() {
5640901.759175 |    squid-920    |               |        sock_read_iter() {
5640901.759175 |    squid-920    |               |          sock_recvmsg() {
5640901.759175 |    squid-920    |               |            security_socket_recvmsg() {
5640901.759176 |    squid-920    |               |              apparmor_socket_recvmsg() {
5640901.759176 |    squid-920    |               |                aa_sock_msg_perm() {
5640901.759176 |    squid-920    |               |                  aa_sk_perm() {
5640901.759177 |    squid-920    |   0.131 us    |                    aa_label_sk_perm();
5640901.759177 |    squid-920    |   0.772 us    |                  } /* aa_sk_perm */
5640901.759178 |    squid-920    |   1.418 us    |                } /* aa_sock_msg_perm */
5640901.759178 |    squid-920    |   2.065 us    |              } /* apparmor_socket_recvmsg */
5640901.759178 |    squid-920    |   2.732 us    |            } /* security_socket_recvmsg */
5640901.759179 |    squid-920    |               |            inet_recvmsg() {
5640901.759179 |    squid-920    |               |              tcp_recvmsg() {
5640901.759179 |    squid-920    |               |                lock_sock_nested() {
5640901.759180 |    squid-920    |   0.090 us    |                  _cond_resched();
5640901.759180 |    squid-920    |   0.105 us    |                  _raw_spin_lock_bh();
5640901.759181 |    squid-920    |   0.106 us    |                  __local_bh_enable_ip();
5640901.759182 |    squid-920    |   2.111 us    |                } /* lock_sock_nested */
5640901.759182 |    squid-920    |   0.125 us    |                tcp_cleanup_rbuf();
5640901.759183 |    squid-920    |               |                release_sock() {
5640901.759183 |    squid-920    |   0.101 us    |                  _raw_spin_lock_bh();
5640901.759184 |    squid-920    |   0.091 us    |                  tcp_release_cb();
5640901.759184 |    squid-920    |               |                  _raw_spin_unlock_bh() {
5640901.759185 |    squid-920    |   0.095 us    |                    __local_bh_enable_ip();
5640901.759185 |    squid-920    |   0.701 us    |                  } /* _raw_spin_unlock_bh */
5640901.759186 |    squid-920    |   2.696 us    |                } /* release_sock */
5640901.759186 |    squid-920    |   6.737 us    |              } /* tcp_recvmsg */
5640901.759186 |    squid-920    |   7.394 us    |            } /* inet_recvmsg */
5640901.759187 |    squid-920    |   11.329 us   |          } /* sock_recvmsg */
5640901.759187 |    squid-920    |   12.010 us   |        } /* sock_read_iter */
5640901.759187 |    squid-920    |   12.702 us   |      } /* new_sync_read */
5640901.759188 |    squid-920    |   13.750 us   |    } /* __vfs_read */
5640901.759188 |    squid-920    |   19.233 us   |  } /* vfs_read */
5640901.759340 |    squid-920    |               |  vfs_read() {
5640901.759340 |    squid-920    |               |    rw_verify_area() {
5640901.759341 |    squid-920    |               |      security_file_permission() {
5640901.759341 |    squid-920    |               |        apparmor_file_permission() {
5640901.759341 |    squid-920    |               |          common_file_perm() {
5640901.759342 |    squid-920    |   0.130 us    |            aa_file_perm();
5640901.759343 |    squid-920    |   0.983 us    |          } /* common_file_perm */
5640901.759343 |    squid-920    |   1.614 us    |        } /* apparmor_file_permission */
5640901.759343 |    squid-920    |   0.090 us    |        __fsnotify_parent();
5640901.759344 |    squid-920    |   0.115 us    |        fsnotify();
5640901.759345 |    squid-920    |   3.675 us    |      } /* security_file_permission */
5640901.759345 |    squid-920    |   4.452 us    |    } /* rw_verify_area */
5640901.759345 |    squid-920    |               |    __vfs_read() {
5640901.759345 |    squid-920    |               |      new_sync_read() {
5640901.759346 |    squid-920    |               |        sock_read_iter() {
5640901.759346 |    squid-920    |               |          sock_recvmsg() {
5640901.759347 |    squid-920    |               |            security_socket_recvmsg() {
5640901.759347 |    squid-920    |               |              apparmor_socket_recvmsg() {
5640901.759347 |    squid-920    |               |                aa_sock_msg_perm() {
5640901.759348 |    squid-920    |               |                  aa_sk_perm() {
5640901.759348 |    squid-920    |   0.125 us    |                    aa_label_sk_perm();
5640901.759349 |    squid-920    |   0.767 us    |                  } /* aa_sk_perm */
5640901.759349 |    squid-920    |   1.404 us    |                } /* aa_sock_msg_perm */
5640901.759349 |    squid-920    |   2.030 us    |              } /* apparmor_socket_recvmsg */
5640901.759350 |    squid-920    |   2.702 us    |            } /* security_socket_recvmsg */
5640901.759350 |    squid-920    |               |            inet_recvmsg() {
5640901.759350 |    squid-920    |               |              tcp_recvmsg() {
5640901.759351 |    squid-920    |               |                lock_sock_nested() {
5640901.759351 |    squid-920    |   0.086 us    |                  _cond_resched();
5640901.759352 |    squid-920    |   0.105 us    |                  _raw_spin_lock_bh();
5640901.759352 |    squid-920    |   0.115 us    |                  __local_bh_enable_ip();
5640901.759353 |    squid-920    |   2.045 us    |                } /* lock_sock_nested */
5640901.759353 |    squid-920    |               |                skb_copy_datagram_iter() {
5640901.759354 |    squid-920    |               |                  __check_object_size() {
5640901.759354 |    squid-920    |   0.101 us    |                    __virt_addr_valid();
5640901.759355 |    squid-920    |   0.085 us    |                    check_stack_object();
5640901.759356 |    squid-920    |   1.594 us    |                  } /* __check_object_size */
5640901.759356 |    squid-920    |   0.621 us    |                  __copy_user_ll();
5640901.759357 |    squid-920    |               |                  kmap_atomic() {
5640901.759358 |    squid-920    |               |                    kmap_atomic_prot() {
5640901.759358 |    squid-920    |   0.090 us    |                      page_address();
5640901.759359 |    squid-920    |   0.747 us    |                    } /* kmap_atomic_prot */
5640901.759359 |    squid-920    |   1.469 us    |                  } /* kmap_atomic */
5640901.759359 |    squid-920    |   0.466 us    |                  __copy_user_ll();
5640901.759360 |    squid-920    |   0.090 us    |                  __kunmap_atomic();
5640901.759361 |    squid-920    |               |                  kmap_atomic() {
5640901.759361 |    squid-920    |               |                    kmap_atomic_prot() {
5640901.759362 |    squid-920    |   0.090 us    |                      page_address();
5640901.759362 |    squid-920    |   0.711 us    |                    } /* kmap_atomic_prot */
5640901.759363 |    squid-920    |   1.369 us    |                  } /* kmap_atomic */
5640901.759363 |    squid-920    |   0.531 us    |                  __copy_user_ll();
5640901.759364 |    squid-920    |   0.096 us    |                  __kunmap_atomic();
5640901.759365 |    squid-920    |               |                  kmap_atomic() {
5640901.759365 |    squid-920    |               |                    kmap_atomic_prot() {
5640901.759365 |    squid-920    |   0.100 us    |                      page_address();
5640901.759366 |    squid-920    |   0.727 us    |                    } /* kmap_atomic_prot */
5640901.759366 |    squid-920    |   1.383 us    |                  } /* kmap_atomic */
5640901.759367 |    squid-920    |   0.466 us    |                  __copy_user_ll();
5640901.759368 |    squid-920    |   0.091 us    |                  __kunmap_atomic();
5640901.759368 |    squid-920    |               |                  kmap_atomic() {
5640901.759369 |    squid-920    |               |                    kmap_atomic_prot() {
5640901.759369 |    squid-920    |   0.095 us    |                      page_address();
5640901.759370 |    squid-920    |   0.737 us    |                    } /* kmap_atomic_prot */
5640901.759370 |    squid-920    |   1.353 us    |                  } /* kmap_atomic */
5640901.759370 |    squid-920    |   0.461 us    |                  __copy_user_ll();
5640901.759371 |    squid-920    |   0.090 us    |                  __kunmap_atomic();
5640901.759372 |    squid-920    |   18.246 us   |                } /* skb_copy_datagram_iter */
5640901.759372 |    squid-920    |   0.101 us    |                tcp_rcv_space_adjust();
5640901.759373 |    squid-920    |               |                __kfree_skb() {
5640901.759373 |    squid-920    |               |                  skb_release_all() {
5640901.759373 |    squid-920    |               |                    skb_release_head_state() {
5640901.759374 |    squid-920    |   0.110 us    |                      dst_release();
5640901.759374 |    squid-920    |   0.111 us    |                      sock_rfree();
5640901.759375 |    squid-920    |   1.433 us    |                    } /* skb_release_head_state */
5640901.759375 |    squid-920    |               |                    skb_release_data() {
5640901.759376 |    squid-920    |               |                      skb_free_head() {
5640901.759376 |    squid-920    |   0.105 us    |                        page_frag_free();
5640901.759377 |    squid-920    |   0.747 us    |                      } /* skb_free_head */
5640901.759377 |    squid-920    |   1.478 us    |                    } /* skb_release_data */
5640901.759377 |    squid-920    |   4.055 us    |                  } /* skb_release_all */
5640901.759378 |    squid-920    |               |                  kfree_skbmem() {
5640901.759378 |    squid-920    |   0.126 us    |                    kmem_cache_free();
5640901.759379 |    squid-920    |   0.757 us    |                  } /* kfree_skbmem */
5640901.759379 |    squid-920    |   6.010 us    |                } /* __kfree_skb */
5640901.759379 |    squid-920    |               |                tcp_cleanup_rbuf() {
5640901.759380 |    squid-920    |               |                  tcp_send_ack() {
5640901.759380 |    squid-920    |   0.091 us    |                    bictcp_cwnd_event();
5640901.759381 |    squid-920    |               |                    __alloc_skb() {
5640901.759381 |    squid-920    |   0.105 us    |                      kmem_cache_alloc();
5640901.759382 |    squid-920    |               |                      __kmalloc_reserve.isra.42() {
5640901.759382 |    squid-920    |               |                        __kmalloc_track_caller() {
5640901.759382 |    squid-920    |   0.115 us    |                          kmalloc_slab();
5640901.759383 |    squid-920    |   0.978 us    |                        } /* __kmalloc_track_caller */
5640901.759384 |    squid-920    |   1.618 us    |                      } /* __kmalloc_reserve.isra.42 */
5640901.759384 |    squid-920    |   0.125 us    |                      ksize();
5640901.759385 |    squid-920    |   3.589 us    |                    } /* __alloc_skb */
5640901.759385 |    squid-920    |               |                    tcp_transmit_skb() {
5640901.759385 |    squid-920    |               |                      tcp_established_options() {
5640901.759386 |    squid-920    |               |                        tcp_v4_md5_lookup() {
5640901.759386 |    squid-920    |   0.090 us    |                          tcp_md5_do_lookup();
5640901.759387 |    squid-920    |   0.726 us    |                        } /* tcp_v4_md5_lookup */
5640901.759387 |    squid-920    |   1.428 us    |                      } /* tcp_established_options */
5640901.759387 |    squid-920    |   0.090 us    |                      skb_push();
5640901.759388 |    squid-920    |   0.115 us    |                      tcp_options_write();
5640901.759389 |    squid-920    |   0.105 us    |                      __tcp_select_window();
5640901.759390 |    squid-920    |               |                      tcp_v4_send_check() {
5640901.759390 |    squid-920    |   0.100 us    |                        __tcp_v4_send_check();
5640901.759391 |    squid-920    |   0.767 us    |                      } /* tcp_v4_send_check */
5640901.759391 |    squid-920    |               |                      ip_queue_xmit() {
5640901.759392 |    squid-920    |               |                        __sk_dst_check() {
5640901.759392 |    squid-920    |   0.106 us    |                          ipv4_dst_check();
5640901.759393 |    squid-920    |   0.792 us    |                        } /* __sk_dst_check */
5640901.759393 |    squid-920    |   0.100 us    |                        skb_push();
5640901.759394 |    squid-920    |   0.100 us    |                        ip_copy_addrs();
5640901.759394 |    squid-920    |               |                        ip_local_out() {
5640901.759395 |    squid-920    |   0.121 us    |                          __ip_local_out();
5640901.759395 |    squid-920    |               |                          ip_output() {
5640901.759396 |    squid-920    |   0.100 us    |                            __local_bh_enable_ip();
5640901.759396 |    squid-920    |               |                            ip_finish_output() {
5640901.759397 |    squid-920    |   0.101 us    |                              ipv4_mtu();
5640901.759397 |    squid-920    |               |                              ip_finish_output2() {
5640901.759398 |    squid-920    |   0.096 us    |                                skb_push();
5640901.759399 |    squid-920    |               |                                dev_queue_xmit() {
5640901.759399 |    squid-920    |               |                                  __dev_queue_xmit() {
5640901.759399 |    squid-920    |   0.095 us    |                                    netdev_pick_tx();
5640901.759400 |    squid-920    |   0.106 us    |                                    _raw_spin_lock();
5640901.759401 |    squid-920    |               |                                    sch_direct_xmit() {
5640901.759401 |    squid-920    |               |                                      validate_xmit_skb_list() {
5640901.759401 |    squid-920    |               |                                        validate_xmit_skb() {
5640901.759402 |    squid-920    |               |                                          netif_skb_features() {
5640901.759402 |    squid-920    |   0.095 us    |                                            skb_network_protocol();
5640901.759403 |    squid-920    |   0.897 us    |                                          } /* netif_skb_features */
5640901.759403 |    squid-920    |   0.105 us    |                                          validate_xmit_xfrm();
5640901.759404 |    squid-920    |               |                                          skb_csum_hwoffload_help() {
5640901.759404 |    squid-920    |               |                                            skb_checksum_help() {
5640901.759405 |    squid-920    |               |                                              skb_checksum() {
5640901.759405 |    squid-920    |   0.296 us    |                                                __skb_checksum();
5640901.759406 |    squid-920    |   0.932 us    |                                              } /* skb_checksum */
5640901.759406 |    squid-920    |   1.579 us    |                                            } /* skb_checksum_help */
5640901.759406 |    squid-920    |   2.241 us    |                                          } /* skb_csum_hwoffload_help */
5640901.759407 |    squid-920    |   5.083 us    |                                        } /* validate_xmit_skb */
5640901.759407 |    squid-920    |   5.709 us    |                                      } /* validate_xmit_skb_list */
5640901.759407 |    squid-920    |   0.105 us    |                                      _raw_spin_lock();
5640901.759408 |    squid-920    |               |                                      dev_hard_start_xmit() {
5640901.759408 |    squid-920    |               |                                        rtl8169_start_xmit [r8169]() {
5640901.759409 |    squid-920    |   0.090 us    |                                          rtl8169_tso_csum_v1 [r8169]();
5640901.759409 |    squid-920    |               |                                          nommu_map_page() {
5640901.759410 |    squid-920    |   0.125 us    |                                            check_addr();
5640901.759411 |    squid-920    |   0.797 us    |                                          } /* nommu_map_page */
5640901.759411 |    squid-920    |   0.090 us    |                                          nommu_mapping_error();
5640901.759412 |    squid-920    |   2.898 us    |                                        } /* rtl8169_start_xmit [r8169] */
5640901.759412 |    squid-920    |   3.649 us    |                                      } /* dev_hard_start_xmit */
5640901.759412 |    squid-920    |   0.105 us    |                                      _raw_spin_lock();
5640901.759413 |    squid-920    |   11.910 us   |                                    } /* sch_direct_xmit */
5640901.759413 |    squid-920    |   0.100 us    |                                    __local_bh_enable_ip();
5640901.759414 |    squid-920    |   14.656 us   |                                  } /* __dev_queue_xmit */
5640901.759414 |    squid-920    |   15.398 us   |                                } /* dev_queue_xmit */
5640901.759415 |    squid-920    |   0.095 us    |                                __local_bh_enable_ip();
5640901.759415 |    squid-920    |   17.484 us   |                              } /* ip_finish_output2 */
5640901.759416 |    squid-920    |   18.808 us   |                            } /* ip_finish_output */
5640901.759437 |    squid-920    |   41.639 us   |                          } /* ip_output */
5640901.759438 |    squid-920    |   43.048 us   |                        } /* ip_local_out */
5640901.759438 |    squid-920    |   46.391 us   |                      } /* ip_queue_xmit */
5640901.759438 |    squid-920    |   53.088 us   |                    } /* tcp_transmit_skb */
5640901.759439 |    squid-920    |   58.637 us   |                  } /* tcp_send_ack */
5640901.759439 |    squid-920    |   59.273 us   |                } /* tcp_cleanup_rbuf */
5640901.759439 |    squid-920    |               |                release_sock() {
5640901.759440 |    squid-920    |   0.111 us    |                  _raw_spin_lock_bh();
5640901.759441 |    squid-920    |   0.090 us    |                  tcp_release_cb();
5640901.759441 |    squid-920    |               |                  _raw_spin_unlock_bh() {
5640901.759442 |    squid-920    |   0.095 us    |                    __local_bh_enable_ip();
5640901.759442 |    squid-920    |   0.727 us    |                  } /* _raw_spin_unlock_bh */
5640901.759442 |    squid-920    |   2.657 us    |                } /* release_sock */
5640901.759443 |    squid-920    |   92.261 us   |              } /* tcp_recvmsg */
5640901.759443 |    squid-920    |   92.928 us   |            } /* inet_recvmsg */
5640901.759443 |    squid-920    |   96.893 us   |          } /* sock_recvmsg */
5640901.759444 |    squid-920    |   97.559 us   |        } /* sock_read_iter */
5640901.759444 |    squid-920    |   98.261 us   |      } /* new_sync_read */
5640901.759444 |    squid-920    |   98.908 us   |    } /* __vfs_read */
5640901.759445 |    squid-920    |   0.090 us    |    __fsnotify_parent();
5640901.759445 |    squid-920    |   0.100 us    |    fsnotify();
5640901.759446 |    squid-920    |   105.976 us  |  } /* vfs_read */
5640901.759576 |    squid-920    |               |  vfs_read() {
5640901.759577 |    squid-920    |               |    rw_verify_area() {
5640901.759577 |    squid-920    |               |      security_file_permission() {
5640901.759577 |    squid-920    |               |        apparmor_file_permission() {
5640901.759578 |    squid-920    |               |          common_file_perm() {
5640901.759578 |    squid-920    |   0.105 us    |            aa_file_perm();
5640901.759579 |    squid-920    |   0.772 us    |          } /* common_file_perm */
5640901.759579 |    squid-920    |   1.399 us    |        } /* apparmor_file_permission */
5640901.759579 |    squid-920    |   0.090 us    |        __fsnotify_parent();
5640901.759580 |    squid-920    |   0.105 us    |        fsnotify();
5640901.759581 |    squid-920    |   3.329 us    |      } /* security_file_permission */
5640901.759581 |    squid-920    |   3.960 us    |    } /* rw_verify_area */
5640901.759581 |    squid-920    |               |    __vfs_read() {
5640901.759582 |    squid-920    |               |      new_sync_read() {
5640901.759582 |    squid-920    |               |        sock_read_iter() {
5640901.759582 |    squid-920    |               |          sock_recvmsg() {
5640901.759583 |    squid-920    |               |            security_socket_recvmsg() {
5640901.759583 |    squid-920    |               |              apparmor_socket_recvmsg() {
5640901.759583 |    squid-920    |               |                aa_sock_msg_perm() {
5640901.759584 |    squid-920    |               |                  aa_sk_perm() {
5640901.759584 |    squid-920    |   0.125 us    |                    aa_label_sk_perm();
5640901.759585 |    squid-920    |   0.782 us    |                  } /* aa_sk_perm */
5640901.759585 |    squid-920    |   1.404 us    |                } /* aa_sock_msg_perm */
5640901.759585 |    squid-920    |   2.020 us    |              } /* apparmor_socket_recvmsg */
5640901.759586 |    squid-920    |   2.677 us    |            } /* security_socket_recvmsg */
5640901.759586 |    squid-920    |               |            inet_recvmsg() {
5640901.759586 |    squid-920    |               |              tcp_recvmsg() {
5640901.759587 |    squid-920    |               |                lock_sock_nested() {
5640901.759587 |    squid-920    |   0.085 us    |                  _cond_resched();
5640901.759588 |    squid-920    |   0.116 us    |                  _raw_spin_lock_bh();
5640901.759588 |    squid-920    |   0.105 us    |                  __local_bh_enable_ip();
5640901.759589 |    squid-920    |   1.965 us    |                } /* lock_sock_nested */
5640901.759589 |    squid-920    |               |                skb_copy_datagram_iter() {
5640901.759590 |    squid-920    |               |                  __check_object_size() {
5640901.759590 |    squid-920    |   0.105 us    |                    __virt_addr_valid();
5640901.759591 |    squid-920    |   0.090 us    |                    check_stack_object();
5640901.759591 |    squid-920    |   1.439 us    |                  } /* __check_object_size */
5640901.759592 |    squid-920    |   0.482 us    |                  __copy_user_ll();
5640901.759593 |    squid-920    |   3.157 us    |                } /* skb_copy_datagram_iter */
5640901.759593 |    squid-920    |   0.095 us    |                tcp_rcv_space_adjust();
5640901.759594 |    squid-920    |               |                __kfree_skb() {
5640901.759594 |    squid-920    |               |                  skb_release_all() {
5640901.759594 |    squid-920    |               |                    skb_release_head_state() {
5640901.759595 |    squid-920    |   0.111 us    |                      sock_rfree();
5640901.759595 |    squid-920    |   0.762 us    |                    } /* skb_release_head_state */
5640901.759595 |    squid-920    |               |                    skb_release_data() {
5640901.759596 |    squid-920    |               |                      skb_free_head() {
5640901.759596 |    squid-920    |   0.105 us    |                        page_frag_free();
5640901.759597 |    squid-920    |   0.727 us    |                      } /* skb_free_head */
5640901.759597 |    squid-920    |   1.374 us    |                    } /* skb_release_data */
5640901.759597 |    squid-920    |   3.293 us    |                  } /* skb_release_all */
5640901.759598 |    squid-920    |               |                  kfree_skbmem() {
5640901.759598 |    squid-920    |   0.110 us    |                    kmem_cache_free();
5640901.759599 |    squid-920    |   0.722 us    |                  } /* kfree_skbmem */
5640901.759599 |    squid-920    |   5.243 us    |                } /* __kfree_skb */
5640901.759599 |    squid-920    |               |                tcp_cleanup_rbuf() {
5640901.759600 |    squid-920    |   0.100 us    |                  __tcp_select_window();
5640901.759600 |    squid-920    |   0.757 us    |                } /* tcp_cleanup_rbuf */
5640901.759601 |    squid-920    |               |                release_sock() {
5640901.759601 |    squid-920    |   0.105 us    |                  _raw_spin_lock_bh();
5640901.759602 |    squid-920    |   0.090 us    |                  tcp_release_cb();
5640901.759602 |    squid-920    |               |                  _raw_spin_unlock_bh() {
5640901.759603 |    squid-920    |   0.095 us    |                    __local_bh_enable_ip();
5640901.759603 |    squid-920    |   0.692 us    |                  } /* _raw_spin_unlock_bh */
5640901.759603 |    squid-920    |   2.562 us    |                } /* release_sock */
5640901.759604 |    squid-920    |   17.223 us   |              } /* tcp_recvmsg */
5640901.759604 |    squid-920    |   17.865 us   |            } /* inet_recvmsg */
5640901.759604 |    squid-920    |   21.709 us   |          } /* sock_recvmsg */
5640901.759605 |    squid-920    |   22.356 us   |        } /* sock_read_iter */
5640901.759605 |    squid-920    |   23.042 us   |      } /* new_sync_read */
5640901.759605 |    squid-920    |   23.659 us   |    } /* __vfs_read */
5640901.759606 |    squid-920    |   0.095 us    |    __fsnotify_parent();
5640901.759606 |    squid-920    |   0.095 us    |    fsnotify();
5640901.759607 |    squid-920    |   30.191 us   |  } /* vfs_read */
5640901.759880 |    squid-920    |               |  vfs_read() {
5640901.759881 |    squid-920    |               |    rw_verify_area() {
5640901.759881 |    squid-920    |               |      security_file_permission() {
5640901.759882 |    squid-920    |               |        apparmor_file_permission() {
5640901.759882 |    squid-920    |               |          common_file_perm() {
5640901.759882 |    squid-920    |   0.106 us    |            aa_file_perm();
